feature_id	start	end	chromosome
ENSG00000280279	64099	76866	17
ENSG00000167842	5486285	5490814	17
ENSG00000129250	4997950	5028401	17
ENSG00000234324	15443639	15444191	17
ENSG00000263338	3577955	3578853	17
ENSG00000181031	212389	386254	17
ENSG00000108561	5432777	5448830	17
ENSG00000227790	15829369	15908632	17
ENSG00000286356	5700226	5704056	17
ENSG00000262358	3729361	3730493	17
ENSG00000141485	6684719	6713377	17
ENSG00000261848	3134969	3177031	17
ENSG00000171953	17977409	18039209	17
ENSG00000262678	4986466	4987324	17
ENSG00000196893	18951625	18954149	17
ENSG00000108509	4967992	4987675	17
ENSG00000286743	16525832	16529290	17
ENSG00000262304	3585149	3636249	17
ENSG00000179277	15786618	15787575	17
ENSG00000285471	5772926	6080792	17
ENSG00000235203	20543481	20550963	17
ENSG00000264666	17591428	17610485	17
ENSG00000005100	5440917	5468982	17
ENSG00000129235	6640985	6644541	17
ENSG00000198920	6578147	6640711	17
ENSG00000197417	3608240	3636250	17
ENSG00000251537	15571491	15651653	17
ENSG00000197665	19155727	19159111	17
ENSG00000262693	5075678	5078113	17
ENSG00000181350	16441577	16492193	17
ENSG00000074356	3802158	3846246	17
ENSG00000223878	15506866	15507354	17
ENSG00000271900	19601840	19602256	17
ENSG00000232344	18010643	18011822	17
ENSG00000108474	16217191	16351797	17
ENSG00000189152	19127535	19159187	17
ENSG00000266538	15530773	15531089	17
ENSG00000237911	20415792	20416697	17
ENSG00000167840	5105541	5123116	17
ENSG00000263107	19582116	19582275	17
ENSG00000029725	5282265	5386340	17
ENSG00000267075	20545371	20549952	17
ENSG00000263914	22525899	22526937	17
ENSG00000279296	6772831	6776116	17
ENSG00000231645	20512560	20517479	17
ENSG00000239223	27274107	27274477	17
ENSG00000142494	19495385	19579034	17
ENSG00000109046	27294076	27315926	17
ENSG00000230273	17981192	17981572	17
ENSG00000263986	20999747	21000323	17
ENSG00000133027	17505563	17591708	17
ENSG00000262429	4967995	4968822	17
ENSG00000272815	16788057	16816540	17
ENSG00000188013	20589293	20590367	17
ENSG00000263312	3977103	3981899	17
ENSG00000242752	19603274	19603345	17
ENSG00000262920	321392	322453	17
ENSG00000108590	6643311	6651634	17
ENSG00000266885	22435390	22439033	17
ENSG00000279825	19030857	19033529	17
ENSG00000265095	16391434	16391882	17
ENSG00000262099	5469092	5470360	17
ENSG00000141027	16029157	16218185	17
ENSG00000261868	4301372	4302698	17
ENSG00000266079	19557211	19557911	17
ENSG00000266416	27708111	27708138	17
ENSG00000265043	21456513	21460215	17
ENSG00000264245	21573770	21574073	17
ENSG00000177427	18260597	18266552	17
ENSG00000124422	20999596	21043760	17
ENSG00000265519	15787787	15788205	17
ENSG00000266664	19150279	19151286	17
ENSG00000266651	16440479	16440952	17
ENSG00000227225	19602259	19603208	17
ENSG00000171962	17972813	18016889	17
ENSG00000226746	17776686	17779529	17
ENSG00000177731	18244815	18258738	17
ENSG00000261987	19166896	19169668	17
ENSG00000266466	21532974	21542786	17
ENSG00000263976	20491323	20491443	17
ENSG00000214946	15732247	15749192	17
ENSG00000279200	17616043	17617745	17
ENSG00000091542	18183078	18209954	17
ENSG00000235430	15768717	15771426	17
ENSG00000154898	20321164	20403557	17
ENSG00000184185	21376357	21419870	17
ENSG00000276399	22406019	22413744	17
ENSG00000236504	20647287	20681799	17
ENSG00000109016	21123364	21193265	17
ENSG00000260019	27928924	27991787	17
ENSG00000108591	18087892	18107970	17
ENSG00000264168	22524738	22525686	17
ENSG00000131885	16840895	16845881	17
ENSG00000223544	15588852	15589084	17
ENSG00000205215	20519312	20528687	17
ENSG00000280198	18026072	18026771	17
ENSG00000284328	22531876	22532172	17
ENSG00000235672	18908279	18908865	17
ENSG00000214941	15976560	15999717	17
ENSG00000129221	6393693	6435199	17
ENSG00000264262	22676695	22692618	17
ENSG00000230339	20554137	20554380	17
ENSG00000187688	16415571	16437003	17
ENSG00000266563	21259968	21260501	17
ENSG00000177294	6776215	6797101	17
ENSG00000266179	19600860	19601345	17
ENSG00000263563	22090743	22205154	17
ENSG00000264300	32003110	32006688	17
ENSG00000274180	21238870	21253410	17
ENSG00000228725	19603797	19605048	17
ENSG00000227685	20612912	20633234	17
ENSG00000279431	30551193	30551802	17
ENSG00000205312	16847635	16852777	17
ENSG00000287490	20416610	20447224	17
ENSG00000213664	27280482	27280912	17
ENSG00000264739	16414524	16416689	17
ENSG00000243686	16044621	16044961	17
ENSG00000237057	15806241	15847996	17
ENSG00000283417	33791838	33816761	17
ENSG00000279428	18107334	18110463	17
ENSG00000265683	27351858	27352584	17
ENSG00000266803	16557985	16559269	17
ENSG00000279674	34000789	34006772	17
ENSG00000108582	30378927	30469989	17
ENSG00000264240	27677805	27678087	17
ENSG00000178082	29203426	29204474	17
ENSG00000262769	19560111	19597922	17
ENSG00000266786	27746132	27754954	17
ENSG00000176658	32492522	32877177	17
ENSG00000266806	22331597	22332410	17
ENSG00000227782	16040472	16041273	17
ENSG00000265614	34331862	34332228	17
ENSG00000262692	3721628	3722488	17
ENSG00000260647	18268080	18268828	17
ENSG00000264167	17777781	17779094	17
ENSG00000197815	17858227	17860041	17
ENSG00000287506	32258615	32265404	17
ENSG00000232889	20595531	20595708	17
ENSG00000108578	30248203	30292056	17
ENSG00000263725	22221221	22221605	17
ENSG00000196712	31094927	31382116	17
ENSG00000262292	19160789	19162274	17
ENSG00000261020	22420022	22424731	17
ENSG00000263375	21592794	21594180	17
ENSG00000265394	30090366	30117497	17
ENSG00000265356	33935437	34156000	17
ENSG00000266673	21552509	21552711	17
ENSG00000262319	19141017	19143689	17
ENSG00000198783	34961540	34963777	17
ENSG00000181374	34356480	34358610	17
ENSG00000126653	30115521	30186475	17
ENSG00000239256	29340482	29340822	17
ENSG00000227018	15783288	15784307	17
ENSG00000264107	31090787	31095450	17
ENSG00000263164	5240508	5241543	17
ENSG00000263674	32280387	32280953	17
ENSG00000248121	30600796	30615980	17
ENSG00000265574	32111562	32112590	17
ENSG00000263483	22529934	22530609	17
ENSG00000264673	16788248	16789234	17
ENSG00000229749	16853935	16854309	17
ENSG00000266009	20981489	20981654	17
ENSG00000264023	21457434	21458989	17
ENSG00000167693	799310	979776	17
ENSG00000265185	19061912	19062669	17
ENSG00000266535	33111858	33131743	17
ENSG00000267074	35499690	35510270	17
ENSG00000175061	16438767	16478678	17
ENSG00000280069	30738182	30740275	17
ENSG00000267035	35540039	35540797	17
ENSG00000227300	16829999	16832830	17
ENSG00000262227	4987706	4988446	17
ENSG00000267046	35490009	35491238	17
ENSG00000172171	30897336	30906238	17
ENSG00000178691	31937007	32001038	17
ENSG00000274736	36013056	36017972	17
ENSG00000266987	30144062	30144790	17
ENSG00000284263	22532166	22532522	17
ENSG00000197322	34574123	34579369	17
ENSG00000265544	33529787	33533760	17
ENSG00000280020	32178946	32180074	17
ENSG00000267359	35553205	35554767	17
ENSG00000242660	35566517	35566672	17
ENSG00000141034	18039408	18068405	17
ENSG00000264765	16653904	16654787	17
ENSG00000011295	15999784	16045015	17
ENSG00000278860	34614409	34614809	17
ENSG00000236320	35543985	35560819	17
ENSG00000264458	32627739	32686484	17
ENSG00000263946	20554971	20559410	17
ENSG00000154760	35435096	35448837	17
ENSG00000233979	16084042	16084381	17
ENSG00000265697	33534110	33541339	17
ENSG00000266356	27411438	27412806	17
ENSG00000287751	20417450	20417956	17
ENSG00000108256	29255839	29294148	17
ENSG00000131899	18225635	18244875	17
ENSG00000266733	30553502	30563493	17
ENSG00000265041	27666749	27672803	17
ENSG00000264990	34176538	34178166	17
ENSG00000265775	34118347	34118882	17
ENSG00000215067	6875232	7012530	17
ENSG00000277161	36534987	36539310	17
ENSG00000267745	35406684	35409768	17
ENSG00000265453	27281094	27281415	17
ENSG00000277632	36088256	36090169	17
ENSG00000286065	35474904	35537861	17
ENSG00000265125	33565764	33624122	17
ENSG00000177602	3723903	3726699	17
ENSG00000108702	34360328	34363233	17
ENSG00000266919	30117079	30117172	17
ENSG00000166582	16342534	16353656	17
ENSG00000006125	35578046	35726413	17
ENSG00000132141	34927859	34981078	17
ENSG00000126861	31272013	31297539	17
ENSG00000184060	30906344	30959322	17
ENSG00000267102	35409602	35410228	17
ENSG00000279668	33827699	34079100	17
ENSG00000225582	34479272	34482148	17
ENSG00000264431	22693325	22694831	17
ENSG00000278023	35918066	35930773	17
ENSG00000266371	31133182	31138518	17
ENSG00000263435	33976531	33980851	17
ENSG00000226049	34036681	34039872	17
ENSG00000266364	20633034	20633259	17
ENSG00000141314	32265832	32324659	17
ENSG00000275954	36428618	36439566	17
ENSG00000264643	33680577	33680883	17
ENSG00000280245	32504567	32505644	17
ENSG00000255987	35514766	35515186	17
ENSG00000273611	36486629	36499310	17
ENSG00000141127	18840085	18931287	17
ENSG00000264598	33052107	33052867	17
ENSG00000274933	36253456	36264553	17
ENSG00000265801	27465112	27465541	17
ENSG00000261499	36274191	36320547	17
ENSG00000276023	37489891	37513501	17
ENSG00000005156	34980512	35009743	17
ENSG00000277972	38730341	38735605	17
ENSG00000278845	38297023	38323217	17
ENSG00000236377	32905662	32906584	17
ENSG00000266282	32227890	32228108	17
ENSG00000286030	35522279	35522969	17
ENSG00000278097	36225246	36226807	17
ENSG00000267554	35470069	35470628	17
ENSG00000263729	20983902	20984046	17
ENSG00000265293	32150433	32151504	17
ENSG00000274767	36183235	36196471	17
ENSG00000276170	38450394	38452444	17
ENSG00000087095	28041737	28196381	17
ENSG00000185158	32007872	32053504	17
ENSG00000267711	35400878	35403006	17
ENSG00000276241	36116177	36177510	17
ENSG00000172156	34285742	34288334	17
ENSG00000263609	22233926	22266392	17
ENSG00000274487	38195703	38257192	17
ENSG00000275832	38419280	38512385	17
ENSG00000264970	22671433	22706703	17
ENSG00000275152	35976493	35981497	17
ENSG00000267321	35568076	35574900	17
ENSG00000267312	35459481	35460550	17
ENSG00000108688	34270221	34272242	17
ENSG00000226117	39839369	39839524	17
ENSG00000244086	38855314	38855670	17
ENSG00000275944	36001419	36011618	17
ENSG00000275385	36064272	36072032	17
ENSG00000277089	36072866	36090134	17
ENSG00000275718	35996440	36001553	17
ENSG00000283381	33692229	33692484	17
ENSG00000141738	39737927	39747291	17
ENSG00000275688	35983656	36001621	17
ENSG00000264174	34725509	34726170	17
ENSG00000276755	36234447	36234554	17
ENSG00000265428	38996323	38996624	17
ENSG00000261156	34169372	34195937	17
ENSG00000263485	34080882	34082224	17
ENSG00000278540	37084992	37406836	17
ENSG00000264689	27682476	27682737	17
ENSG00000267369	35498218	35499175	17
ENSG00000277511	32127595	32128454	17
ENSG00000226377	32876759	32881070	17
ENSG00000108733	35574795	35578863	17
ENSG00000267648	35406948	35407818	17
ENSG00000267271	35344231	35344564	17
ENSG00000171532	39603536	39609777	17
ENSG00000273609	30617680	30617790	17
ENSG00000274756	36574462	36575325	17
ENSG00000006042	32927910	32945106	17
ENSG00000267625	35561539	35562077	17
ENSG00000267349	35477994	35478444	17
ENSG00000265115	33627027	33635057	17
ENSG00000278619	36601583	36608964	17
ENSG00000282738	36161607	36162926	17
ENSG00000277258	38733898	38749817	17
ENSG00000275413	16023323	16023653	17
ENSG00000278690	36012504	36012891	17
ENSG00000264791	34142947	34147047	17
ENSG00000273604	38671703	38674957	17
ENSG00000108691	34255218	34257203	17
ENSG00000273576	39566915	39567559	17
ENSG00000094804	40287879	40304657	17
ENSG00000214719	30576464	30672789	17
ENSG00000287644	40317698	40318676	17
ENSG00000265689	33688803	33689174	17
ENSG00000108344	39980807	39997959	17
ENSG00000264968	39927742	39939601	17
ENSG00000274658	36450146	36457535	17
ENSG00000161405	39757718	39864312	17
ENSG00000288235	16788879	16790501	17
ENSG00000275302	36103827	36105621	17
ENSG00000263571	34155566	34165736	17
ENSG00000161395	39671122	39696797	17
ENSG00000273559	38800441	38825355	17
ENSG00000275023	38705273	38729795	17
ENSG00000267315	35377416	35377678	17
ENSG00000273736	35963488	35965472	17
ENSG00000233193	15761614	15763769	17
ENSG00000205045	35464249	35487857	17
ENSG00000276054	37386886	37387926	17
ENSG00000266302	16690261	16804453	17
ENSG00000273965	37407936	37408594	17
ENSG00000171475	40219304	40284136	17
ENSG00000278311	36544912	36589848	17
ENSG00000235323	20564538	20564889	17
ENSG00000170315	16380798	16382745	17
ENSG00000277969	38702452	38704747	17
ENSG00000267547	35403837	35404373	17
ENSG00000266469	39401793	39406233	17
ENSG00000275665	38715328	38720272	17
ENSG00000274996	38601049	38602701	17
ENSG00000266208	40360655	40364693	17
ENSG00000277791	38752741	38764225	17
ENSG00000230088	20493634	20494155	17
ENSG00000264622	34837871	34859046	17
ENSG00000278395	36241701	36241806	17
ENSG00000108599	19904302	19978343	17
ENSG00000276085	36194869	36196758	17
ENSG00000263394	19091069	19091825	17
ENSG00000276234	37406886	37479725	17
ENSG00000141316	32970376	32997877	17
ENSG00000125691	38847860	38853764	17
ENSG00000265222	32509954	32523424	17
ENSG00000266313	27333241	27352828	17
ENSG00000280033	32159311	32160371	17
ENSG00000259623	41848518	41851447	17
ENSG00000277182	38749360	38751457	17
ENSG00000264729	16804627	16805707	17
ENSG00000286194	30968785	30970307	17
ENSG00000275839	37454171	37454931	17
ENSG00000266588	39003248	39013032	17
ENSG00000131771	39626740	39636626	17
ENSG00000275722	35934518	35943713	17
ENSG00000240125	40439467	40439917	17
ENSG00000274615	38078262	38124770	17
ENSG00000274211	38351844	38405593	17
ENSG00000280349	33099969	33100319	17
ENSG00000214819	20579724	20580911	17
ENSG00000278505	37375985	37392708	17
ENSG00000239203	16427474	16428719	17
ENSG00000230528	20436337	20447249	17
ENSG00000275431	35983656	35990270	17
ENSG00000183153	40360652	40364737	17
ENSG00000108306	39252663	39402523	17
ENSG00000196156	41167231	41168221	17
ENSG00000276409	35983288	35987004	17
ENSG00000212659	41265339	41266641	17
ENSG00000141741	39728496	39730532	17
ENSG00000204952	38936432	38967403	17
ENSG00000141756	41812680	41823213	17
ENSG00000255104	15699692	15744778	17
ENSG00000108576	30194319	30236002	17
ENSG00000266433	27417690	27431623	17
ENSG00000188895	40121971	40136917	17
ENSG00000285559	34937306	34938604	17
ENSG00000227255	15764703	15765664	17
ENSG00000264359	16666107	16667118	17
ENSG00000236819	21075362	21092351	17
ENSG00000265401	16382152	16382669	17
ENSG00000265666	40340867	40343136	17
ENSG00000279119	38727833	38728198	17
ENSG00000264874	20710425	20710533	17
ENSG00000131759	40309180	40357643	17
ENSG00000275185	30899110	30899651	17
ENSG00000251439	41186944	41187136	17
ENSG00000128422	41619442	41624842	17
ENSG00000264316	22530612	22531392	17
ENSG00000262074	19063346	19064136	17
ENSG00000181481	30970984	30999911	17
ENSG00000264956	22266395	22288301	17
ENSG00000266925	20507413	20508931	17
ENSG00000126353	40553769	40565472	17
ENSG00000237382	18312760	18313533	17
ENSG00000275480	22567423	22568713	17
ENSG00000264892	16812447	16812651	17
ENSG00000277426	39023394	39026742	17
ENSG00000266599	32518953	32531492	17
ENSG00000265799	40012226	40014705	17
ENSG00000264663	39835037	39836080	17
ENSG00000264538	30709299	30790908	17
ENSG00000177302	18271428	18315007	17
ENSG00000263604	27683946	27684144	17
ENSG00000175832	43527844	43579620	17
ENSG00000264743	30975387	30975954	17
ENSG00000226478	16745636	16746761	17
ENSG00000277363	38530031	38605952	17
ENSG00000279337	30724982	30725181	17
ENSG00000141744	39667981	39670475	17
ENSG00000287671	21442805	21451525	17
ENSG00000274419	38003976	38014902	17
ENSG00000237183	41280604	41280810	17
ENSG00000131242	31391675	31538211	17
ENSG00000002834	38869859	38921770	17
ENSG00000007171	27756766	27800529	17
ENSG00000176749	32486993	32491253	17
ENSG00000275532	38703480	38706261	17
ENSG00000265713	29775747	29776701	17
ENSG00000266877	31583162	31637543	17
ENSG00000187272	41237999	41239004	17
ENSG00000178502	41848518	41865423	17
ENSG00000243655	22524563	22525330	17
ENSG00000265798	31038575	31059121	17
ENSG00000212658	41301826	41302851	17
ENSG00000262231	6163893	6190541	17
ENSG00000091536	18108706	18179802	17
ENSG00000263368	27526386	27527223	17
ENSG00000231258	20583758	20591180	17
ENSG00000141068	27456470	27626438	17
ENSG00000276070	36210924	36212878	17
ENSG00000264125	30204318	30206468	17
ENSG00000228157	19092974	19096837	17
ENSG00000266042	20526102	20526210	17
ENSG00000260157	21614487	21641536	17
ENSG00000263466	38903704	38904600	17
ENSG00000226521	20716481	20737127	17
ENSG00000167914	39953263	39977768	17
ENSG00000265646	27082690	27084036	17
ENSG00000263874	38925168	38929384	17
ENSG00000180386	41275659	41276697	17
ENSG00000233966	15704232	15704900	17
ENSG00000279806	40473554	40475289	17
ENSG00000233098	20868433	21002276	17
ENSG00000240828	43079302	43079780	17
ENSG00000278918	40348049	40350539	17
ENSG00000266771	27675894	27675997	17
ENSG00000263717	32512869	32519350	17
ENSG00000265739	30122429	30126118	17
ENSG00000172057	39921041	39927601	17
ENSG00000266736	27019527	27047934	17
ENSG00000141696	41801947	41812604	17
ENSG00000131473	41866917	41930542	17
ENSG00000229351	41271311	41271835	17
ENSG00000226145	16817983	16822579	17
ENSG00000264930	22606388	22606703	17
ENSG00000231458	16683438	16684227	17
ENSG00000260287	36323884	36334759	17
ENSG00000266379	32088160	32094933	17
ENSG00000240542	41189887	41190639	17
ENSG00000131746	40475828	40501623	17
ENSG00000171346	41513745	41522529	17
